"","Year","Province","Electoral.District.Name.Nom.de.circonscription","Electoral.District.Number.Numéro.de.circonscription","Candidate.Candidat","Candidate.Residence.Résidence.du.candidat","Candidate.Occupation.Profession.du.candidat","Votes.Obtained.Votes.obtenus","Percentage.of.Votes.Obtained..Pourcentage.des.votes.obtenus","Majority.Majorité","Majority.Percentage.Pourcentage.de.majorité"
"5548",2021,"Newfoundland and Labrador/Terre-Neuve-et-Labrador","St. John's East/St. John's-Est",10006,"Dana Metcalfe People's Party - PPC/Parti populaire - PPC","Portugal Cove-St. Philip's, N.L./ T.-N.-L.","Self-Employed Stylist/Styliste indépendante",723,1.9,NA,NA
"5549",2021,"Newfoundland and Labrador/Terre-Neuve-et-Labrador","St. John's South--Mount Pearl/St. John's-Sud--Mount Pearl",10007,"Seamus O'Regan ** Liberal/Libéral","St. John's, N.L./ T.-N.-L.","Journalist/Journaliste",19478,56.2,11365,32.8
"5550",2021,"Newfoundland and Labrador/Terre-Neuve-et-Labrador","St. John's South--Mount Pearl/St. John's-Sud--Mount Pearl",10007,"Ray Critch NDP-New Democratic Party/NPD-Nouveau Parti démocratique","St. John's, N.L./ T.-N.-L.","Lawyer/Avocat",8113,23.4,NA,NA
"5551",2021,"Newfoundland and Labrador/Terre-Neuve-et-Labrador","St. John's South--Mount Pearl/St. John's-Sud--Mount Pearl",10007,"Steve Hodder Conservative/Conservateur","Conception Bay South, N.L./ T.-N.-L.","Realtor/Courtier immobilier",6447,18.6,NA,NA
"5552",2021,"Newfoundland and Labrador/Terre-Neuve-et-Labrador","St. John's South--Mount Pearl/St. John's-Sud--Mount Pearl",10007,"Georgia Faith Stewart People's Party - PPC/Parti populaire - PPC","Mount Pearl, N.L./ T.-N.-L.","Bakery Manager/Gérante de boulangerie",638,1.8,NA,NA
"5553",2021,"Prince Edward Island/Île-du-Prince-Édouard","Cardigan",11001,"Lawrence MacAulay ** Liberal/Libéral","St. Peters, P.E.I./ Î.-P.-É.","Farmer/Politician/Agriculteur et politicien",11175,50.6,4358,19.7
"5554",2021,"Prince Edward Island/Île-du-Prince-Édouard","Cardigan",11001,"Wayne Phelan Conservative/Conservateur","Stratford, P.E.I./ Î.-P.-É.","Entrepreneur/Entrepreneur",6817,30.9,NA,NA
"5555",2021,"Prince Edward Island/Île-du-Prince-Édouard","Cardigan",11001,"Lynne Thiele NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Stratford, P.E.I./ Î.-P.-É.","Retired Teacher/Enseignante à la retraite",2168,9.8,NA,NA
"5556",2021,"Prince Edward Island/Île-du-Prince-Édouard","Cardigan",11001,"Michael MacLean Green Party/Parti Vert","St. Peters Bay, P.E.I./ Î.-P.-É.","Retired/À la retraite",1064,4.8,NA,NA
"5557",2021,"Prince Edward Island/Île-du-Prince-Édouard","Cardigan",11001,"Kevin Hardy People's Party - PPC/Parti populaire - PPC","Crapaud, P.E.I./ Î.-P.-É.","Labourer (Infrastructure)/Manœuvre (infrastructure)",725,3.3,NA,NA
"5558",2021,"Prince Edward Island/Île-du-Prince-Édouard","Cardigan",11001,"Fred MacLeod Christian Heritage Party/Parti de l'Héritage Chrétien","Belle River, P.E.I./ Î.-P.-É.","Golf Course Maintenance Worker/Préposé à l'entretien d'un terrain de golf",145,0.7,NA,NA
"5559",2021,"Prince Edward Island/Île-du-Prince-Édouard","Charlottetown",11002,"Sean Casey ** Liberal/Libéral","Charlottetown, P.E.I./ Î.-P.-É.","Parliamentarian/Parlementaire",8919,46.7,2987,15.6
"5560",2021,"Prince Edward Island/Île-du-Prince-Édouard","Charlottetown",11002,"Doug Currie Conservative/Conservateur","Charlottetown, P.E.I./ Î.-P.-É.","Vice President/Vice-président",5932,31.1,NA,NA
"5561",2021,"Prince Edward Island/Île-du-Prince-Édouard","Charlottetown",11002,"Margaret Andrade NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Bristol, P.E.I./ Î.-P.-É.","Business Owner/Propriétaire d'entreprise",2048,10.7,NA,NA
"5562",2021,"Prince Edward Island/Île-du-Prince-Édouard","Charlottetown",11002,"Darcie Lanthier Green Party/Parti Vert","Charlottetown, P.E.I./ Î.-P.-É.","Energy Systems Specialist/Spécialiste de systèmes énergétiques",1832,9.6,NA,NA
"5563",2021,"Prince Edward Island/Île-du-Prince-Édouard","Charlottetown",11002,"Scott McPhee People's Party - PPC/Parti populaire - PPC","Summerside, P.E.I./ Î.-P.-É.","Resident Care Worker/Aide-soignant en établissement",369,1.9,NA,NA
"5564",2021,"Prince Edward Island/Île-du-Prince-Édouard","Egmont",11003,"Bobby Morrissey ** Liberal/Libéral","Tignish, P.E.I./ Î.-P.-É.","Parliamentarian/Parlementaire",9040,46.2,2952,15.1
"5565",2021,"Prince Edward Island/Île-du-Prince-Édouard","Egmont",11003,"Barry Balsom Conservative/Conservateur","Arlington, P.E.I./ Î.-P.-É.","Agro-Business/Agroentreprise",6088,31.1,NA,NA
"5566",2021,"Prince Edward Island/Île-du-Prince-Édouard","Egmont",11003,"Alex Clark Green Party/Parti Vert","Summerside, P.E.I./ Î.-P.-É.","Self-Employed/Travailleur indépendant",1771,9.1,NA,NA
"5567",2021,"Prince Edward Island/Île-du-Prince-Édouard","Egmont",11003,"Lisa Bradshaw NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Summerside, P.E.I./ Î.-P.-É.","Dental Assistant/Assistante dentaire",1688,8.6,NA,NA
"5568",2021,"Prince Edward Island/Île-du-Prince-Édouard","Egmont",11003,"Wayne Biggar People's Party - PPC/Parti populaire - PPC","Summerside, P.E.I./ Î.-P.-É.","Realtor/Courtier immobilier",974,5,NA,NA
"5569",2021,"Prince Edward Island/Île-du-Prince-Édouard","Malpeque",11004,"Heath MacDonald Liberal/Libéral","Cornwall, P.E.I./ Î.-P.-É.","Legislator/Législateur",9912,41.8,2076,8.8
"5570",2021,"Prince Edward Island/Île-du-Prince-Édouard","Malpeque",11004,"Jody Sanderson Conservative/Conservateur","Cornwall, P.E.I./ Î.-P.-É.","Business Owner/Propriétaire d'entreprise",7836,33.1,NA,NA
"5571",2021,"Prince Edward Island/Île-du-Prince-Édouard","Malpeque",11004,"Anna Keenan Green Party/Parti Vert","St-Ann's, P.E.I./ Î.-P.-É.","Digital Organizing Manager/Responsable de l'organisation numérique",3381,14.3,NA,NA
"5572",2021,"Prince Edward Island/Île-du-Prince-Édouard","Malpeque",11004,"Michelle Neill NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Oyster Bed Bridge, P.E.I./ Î.-P.-É.","Federal Public Servant/Fonctionnaire fédérale",1898,8,NA,NA
"5573",2021,"Prince Edward Island/Île-du-Prince-Édouard","Malpeque",11004,"Christopher Landry People's Party - PPC/Parti populaire - PPC","Clyde River, P.E.I./ Î.-P.-É.","Plumber/Plombier",680,2.9,NA,NA
"5574",2021,"Nova Scotia/Nouvelle-Écosse","Cape Breton--Canso",12001,"Mike Kelloway ** Liberal/Libéral","Sydney, N.S./ N.-É.","Community Innovation Lead/Responsable de l'innovation communautaire",18288,46.5,4483,11.4
"5575",2021,"Nova Scotia/Nouvelle-Écosse","Cape Breton--Canso",12001,"Fiona MacLeod Conservative/Conservateur","Inverness, N.S./ N.-É.","Retired/À la retraite",13805,35.1,NA,NA
"5576",2021,"Nova Scotia/Nouvelle-Écosse","Cape Breton--Canso",12001,"Jana Reddick NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Glace Bay, N.S./ N.-É.","Career Practitioner/Praticienne de carrière",5618,14.3,NA,NA
"5577",2021,"Nova Scotia/Nouvelle-Écosse","Cape Breton--Canso",12001,"Brad Grandy People's Party - PPC/Parti populaire - PPC","Meaghers Grant, N.S./ N.-É.","Electrician/Électricien",1649,4.2,NA,NA
"5578",2021,"Nova Scotia/Nouvelle-Écosse","Central Nova/Nova-Centre",12002,"Sean Fraser ** Liberal/Libéral","New Glasgow, N.S./ N.-É.","Parliamentarian/Parlementaire",18682,46.2,5622,13.9
"5579",2021,"Nova Scotia/Nouvelle-Écosse","Central Nova/Nova-Centre",12002,"Steven Cotter Conservative/Conservateur","Trenton, N.S./ N.-É.","School Bus Driver/Chauffeur d'autobus scolaire",13060,32.3,NA,NA
"5580",2021,"Nova Scotia/Nouvelle-Écosse","Central Nova/Nova-Centre",12002,"Betsy MacDonald NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Antigonish, N.S./ N.-É.","Outreach and Communications Officer/Agente de liaison et de communications",6225,15.4,NA,NA
"5581",2021,"Nova Scotia/Nouvelle-Écosse","Central Nova/Nova-Centre",12002,"Al Muir People's Party - PPC/Parti populaire - PPC","Plymouth, N.S./ N.-É.","Self-Employed/Travailleur indépendant",1445,3.6,NA,NA
"5582",2021,"Nova Scotia/Nouvelle-Écosse","Central Nova/Nova-Centre",12002,"Katerina Nikas Green Party/Parti Vert","Halifax, N.S./ N.-É.","Writer/Rédactrice",494,1.2,NA,NA
"5583",2021,"Nova Scotia/Nouvelle-Écosse","Central Nova/Nova-Centre",12002,"Harvey Henderson Independent/Indépendant(e)","River John, N.S./ N.-É.","Retired/À la retraite",365,0.9,NA,NA
"5584",2021,"Nova Scotia/Nouvelle-Écosse","Central Nova/Nova-Centre",12002,"Chris Frazer Communist/Communiste","Antigonish, N.S./ N.-É.","Professor/Professeur",138,0.3,NA,NA
"5585",2021,"Nova Scotia/Nouvelle-Écosse","Central Nova/Nova-Centre",12002,"Ryan Smyth Parti Rhinocéros Party/Parti Rhinocéros Party","Antigonish, N.S./ N.-É.","Entrepreneur/Entrepreneur",65,0.2,NA,NA
"5586",2021,"Nova Scotia/Nouvelle-Écosse","Cumberland--Colchester",12003,"Stephen Ellis Conservative/Conservateur","Truro, N.S./ N.-É.","Physician/Médecin",18601,46,4779,11.8
"5587",2021,"Nova Scotia/Nouvelle-Écosse","Cumberland--Colchester",12003,"Lenore Zann ** Liberal/Libéral","Truro, N.S./ N.-É.","Parliamentarian/Parlementaire",13822,34.2,NA,NA
"5588",2021,"Nova Scotia/Nouvelle-Écosse","Cumberland--Colchester",12003,"Daniel Osborne NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Amherst, N.S./ N.-É.","Student/Étudiant",4984,12.3,NA,NA
"5589",2021,"Nova Scotia/Nouvelle-Écosse","Cumberland--Colchester",12003,"Bill Archer People's Party - PPC/Parti populaire - PPC","Amherst, N.S./ N.-É.","Industrial Electrician/Électricien industriel",1687,4.2,NA,NA
"5590",2021,"Nova Scotia/Nouvelle-Écosse","Cumberland--Colchester",12003,"Jillian Foster Green Party/Parti Vert","Linden, N.S./ N.-É.","Veterinarian/Vétérinaire",1045,2.6,NA,NA
"5591",2021,"Nova Scotia/Nouvelle-Écosse","Cumberland--Colchester",12003,"Jody O'Blenis Independent/Indépendant(e)","Amherst, N.S./ N.-É.","Custodian/Concierge",278,0.7,NA,NA
"5592",2021,"Nova Scotia/Nouvelle-Écosse","Dartmouth--Cole Harbour",12004,"Darren Fisher ** Liberal/Libéral","Dartmouth, N.S./ N.-É.","Parliamentarian/Parlementaire",24209,53.1,8942,19.6
"5593",2021,"Nova Scotia/Nouvelle-Écosse","Dartmouth--Cole Harbour",12004,"Kevin Payne NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Dartmouth, N.S./ N.-É.","Service Technician/Technicien d'entretien",15267,33.5,NA,NA
"5594",2021,"Nova Scotia/Nouvelle-Écosse","Dartmouth--Cole Harbour",12004,"Michelle Lindsay People's Party - PPC/Parti populaire - PPC","Dartmouth, N.S./ N.-É.","Associate Trichologist/Trichologue associée",4781,10.5,NA,NA
"5595",2021,"Nova Scotia/Nouvelle-Écosse","Dartmouth--Cole Harbour",12004,"Rana Zaman Green Party/Parti Vert","Dartmouth, N.S./ N.-É.","Homemaker/Personne au foyer",1371,3,NA,NA
"5596",2021,"Nova Scotia/Nouvelle-Écosse","Halifax",12005,"Andy Fillmore ** Liberal/Libéral","Halifax, N.S./ N.-É.","Parliamentarian/Parlementaire",21905,42.7,1558,3
"5597",2021,"Nova Scotia/Nouvelle-Écosse","Halifax",12005,"Lisa Roberts NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Halifax, N.S./ N.-É.","Community Builder/Bâtisseuse communautaire",20347,39.7,NA,NA
"5598",2021,"Nova Scotia/Nouvelle-Écosse","Halifax",12005,"Cameron Ells Conservative/Conservateur","Dartmouth, N.S./ N.-É.","Professional Engineer/Ingénieur",6601,12.9,NA,NA
"5599",2021,"Nova Scotia/Nouvelle-Écosse","Halifax",12005,"Jo-Ann Roberts Green Party/Parti Vert","Halifax, N.S./ N.-É.","Journalist/Journaliste",1128,2.2,NA,NA
"5600",2021,"Nova Scotia/Nouvelle-Écosse","Halifax",12005,"B. Alexander Hébert People's Party - PPC/Parti populaire - PPC","Lower Sackville, N.S./ N.-É.","Sales Clerk/Vendeur",1069,2.1,NA,NA
"5601",2021,"Nova Scotia/Nouvelle-Écosse","Halifax",12005,"Katie Campbell Communist/Communiste","Halifax, N.S./ N.-É.","Retired Artist/Artiste à la retraite",198,0.4,NA,NA
"5602",2021,"Nova Scotia/Nouvelle-Écosse","Halifax West/Halifax-Ouest",12006,"Lena Metlege Diab Liberal/Libéral","Halifax, N.S./ N.-É.","Lawyer/Avocate",24744,48.5,12413,24.3
"5603",2021,"Nova Scotia/Nouvelle-Écosse","Halifax West/Halifax-Ouest",12006,"Jonathan Keith Roberts NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Halifax, N.S./ N.-É.","Professor/Professeur",12331,24.2,NA,NA
"5604",2021,"Nova Scotia/Nouvelle-Écosse","Halifax West/Halifax-Ouest",12006,"Eleanor Humphries Conservative/Conservateur","Halifax, N.S./ N.-É.","Retired/À la retraite",11243,22,NA,NA
"5605",2021,"Nova Scotia/Nouvelle-Écosse","Halifax West/Halifax-Ouest",12006,"Julie Scott People's Party - PPC/Parti populaire - PPC","Halifax, N.S./ N.-É.","Business Owner/Propriétaire d'entreprise",1447,2.8,NA,NA
"5606",2021,"Nova Scotia/Nouvelle-Écosse","Halifax West/Halifax-Ouest",12006,"Richard Zurawski Green Party/Parti Vert","Halifax, N.S./ N.-É.","Writer/Auteur",1181,2.3,NA,NA
"5607",2021,"Nova Scotia/Nouvelle-Écosse","Halifax West/Halifax-Ouest",12006,"Kevin Schulthies Christian Heritage Party/Parti de l'Héritage Chrétien","Halifax, N.S./ N.-É.","Graphic Designer/Graphiste",85,0.2,NA,NA
"5608",2021,"Nova Scotia/Nouvelle-Écosse","Kings--Hants",12007,"Kody Blois ** Liberal/Libéral","Lantz, N.S./ N.-É.","Parliamentarian/Parlementaire",20192,44.9,6958,15.5
"5609",2021,"Nova Scotia/Nouvelle-Écosse","Kings--Hants",12007,"Mark Parent Conservative/Conservateur","Canning, N.S./ N.-É.","Clergy/Membre du clergé",13234,29.4,NA,NA
"5610",2021,"Nova Scotia/Nouvelle-Écosse","Kings--Hants",12007,"Stephen Schneider NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Wolfville, N.S./ N.-É.","Professor/Professeur",8645,19.2,NA,NA
"5611",2021,"Nova Scotia/Nouvelle-Écosse","Kings--Hants",12007,"Steven Ford People's Party - PPC/Parti populaire - PPC","Wolfville, N.S./ N.-É.","Student/Étudiant",1945,4.3,NA,NA
"5612",2021,"Nova Scotia/Nouvelle-Écosse","Kings--Hants",12007,"Sheila G. Richardson Green Party/Parti Vert","Wolfville, N.S./ N.-É.","Continuing Care Assistant/Auxiliaire en soins continus",940,2.1,NA,NA
"5613",2021,"Nova Scotia/Nouvelle-Écosse","Sackville--Preston--Chezzetcook",12008,"Darrell Samson ** Liberal/Libéral","Fall River, N.S./ N.-É.","Parliamentarian/Parlementaire",18838,41.3,6791,14.9
"5614",2021,"Nova Scotia/Nouvelle-Écosse","Sackville--Preston--Chezzetcook",12008,"Angela Conrad Conservative/Conservateur","Beaver Bank, N.S./ N.-É.","Account Manager/Chargée de comptes",12047,26.4,NA,NA
"5615",2021,"Nova Scotia/Nouvelle-Écosse","Sackville--Preston--Chezzetcook",12008,"Jenna Chisholm NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Middle Sackville, N.S./ N.-É.","Resolution Health Support Worker/Travailleuse autochtone de la santé communautaire",12012,26.3,NA,NA
"5616",2021,"Nova Scotia/Nouvelle-Écosse","Sackville--Preston--Chezzetcook",12008,"Earl Gosse People's Party - PPC/Parti populaire - PPC","Eastern Passage, N.S./ N.-É.","Engineer/Ingénieur",1776,3.9,NA,NA
"5617",2021,"Nova Scotia/Nouvelle-Écosse","Sackville--Preston--Chezzetcook",12008,"Anthony Edmonds Green Party/Parti Vert","Wellington, N.S./ N.-É.","Aerospace Engineer/Ingénieur en aérospatiale",933,2,NA,NA
"5618",2021,"Nova Scotia/Nouvelle-Écosse","South Shore--St. Margarets",12009,"Rick Perkins Conservative/Conservateur","Ingramport, N.S./ N.-É.","Retail Executive/Dirigeant, commerce de détail",20454,40.9,1879,3.8
"5619",2021,"Nova Scotia/Nouvelle-Écosse","South Shore--St. Margarets",12009,"Bernadette Jordan ** Liberal/Libéral","LaHave, N.S./ N.-É.","Parliamentarian/Parlementaire",18575,37.1,NA,NA
"5620",2021,"Nova Scotia/Nouvelle-Écosse","South Shore--St. Margarets",12009,"Olivia Dorey NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Mahone Bay, N.S./ N.-É.","Caregiver/Personne soignante",9541,19.1,NA,NA
"5621",2021,"Nova Scotia/Nouvelle-Écosse","South Shore--St. Margarets",12009,"Thomas Trappenberg Green Party/Parti Vert","Hatchet Lake, N.S./ N.-É.","Professor/Professeur",1434,2.9,NA,NA
"5622",2021,"Nova Scotia/Nouvelle-Écosse","Sydney--Victoria",12010,"Jaime Battiste ** Liberal/Libéral","Eskasoni, N.S./ N.-É.","Parliamentarian/Parlementaire",14250,39.2,1084,3
"5623",2021,"Nova Scotia/Nouvelle-Écosse","Sydney--Victoria",12010,"Eddie Orrell Conservative/Conservateur","North Sydney, N.S./ N.-É.","Physiotherapist/Physiothérapeute",13166,36.3,NA,NA
"5624",2021,"Nova Scotia/Nouvelle-Écosse","Sydney--Victoria",12010,"Jeff Ward NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Membertou, N.S./ N.-É.","General Manager, Membertou Heritage Park/Directeur général, parc patrimonial Membertou",7217,19.9,NA,NA
"5625",2021,"Nova Scotia/Nouvelle-Écosse","Sydney--Victoria",12010,"Ronald Angus Barron People's Party - PPC/Parti populaire - PPC","Sydney, N.S./ N.-É.","Industrial Mechanic/Mécanicien industriel",1176,3.2,NA,NA
"5626",2021,"Nova Scotia/Nouvelle-Écosse","Sydney--Victoria",12010,"Mark Embrett Green Party/Parti Vert","Queensland, N.S./ N.-É.","Health Outcomes Scientist/Scientifique des résultats en matière de santé",376,1,NA,NA
"5627",2021,"Nova Scotia/Nouvelle-Écosse","Sydney--Victoria",12010,"Nikki Boisvert Marxist-Leninist/Marxiste-Léniniste","Sydney, N.S./ N.-É.","Tattoo Artist/Tatoueuse",127,0.3,NA,NA
"5628",2021,"Nova Scotia/Nouvelle-Écosse","West Nova/Nova-Ouest",12011,"Chris d'Entremont ** Conservative/Conservateur","Ste. Anne du Ruisseau, N.S./ N.-É.","Parliamentarian/Parlementaire",22104,50.4,8372,19.1
"5629",2021,"Nova Scotia/Nouvelle-Écosse","West Nova/Nova-Ouest",12011,"Alxys Chamberlain Liberal/Libéral","Halifax, N.S./ N.-É.","Executive Assistant/Adjointe de direction",13732,31.3,NA,NA
"5630",2021,"Nova Scotia/Nouvelle-Écosse","West Nova/Nova-Ouest",12011,"Cheryl Burbidge NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Hampton, N.S./ N.-É.","Licensed Practical Nurse/Infirmière auxiliaire autorisée",5645,12.9,NA,NA
"5631",2021,"Nova Scotia/Nouvelle-Écosse","West Nova/Nova-Ouest",12011,"Scott Spidle People's Party - PPC/Parti populaire - PPC","Kentville, N.S./ N.-É.","Unemployed/Sans emploi",2390,5.4,NA,NA
"5632",2021,"New Brunswick/Nouveau-Brunswick","Acadie--Bathurst",13001,"Serge Cormier ** Liberal/Libéral","Caraquet, N.B./ N.-B.","Parliamentarian/Parlementaire",27817,64.8,21901,51
"5633",2021,"New Brunswick/Nouveau-Brunswick","Acadie--Bathurst",13001,"Jean-Paul Lanteigne Conservative/Conservateur","Caraquet, N.B./ N.-B.","Retired/À la retraite",5916,13.8,NA,NA
"5634",2021,"New Brunswick/Nouveau-Brunswick","Acadie--Bathurst",13001,"Mélissa Hébert NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Beresford, N.B./ N.-B.","Civil Engineering Technologist/Technologue en génie civil",4906,11.4,NA,NA
"5635",2021,"New Brunswick/Nouveau-Brunswick","Acadie--Bathurst",13001,"Kenneth Edward Langford People's Party - PPC/Parti populaire - PPC","Caraquet, N.B./ N.-B.","Consultant/Consultant",2531,5.9,NA,NA
"5636",2021,"New Brunswick/Nouveau-Brunswick","Acadie--Bathurst",13001,"Rachel Johns Green Party/Parti Vert","Edmonton, Alta./ Alb.","Legal Product Manager/Chef de produits du domaine juridique",1203,2.8,NA,NA
"5637",2021,"New Brunswick/Nouveau-Brunswick","Acadie--Bathurst",13001,"Richer Doiron Free Party Canada/Parti Libre Canada","Bathurst, N.B./ N.-B.","Concierge/Concierge",549,1.3,NA,NA
"5638",2021,"New Brunswick/Nouveau-Brunswick","Beauséjour",13002,"Dominic LeBlanc ** Liberal/Libéral","Grande-Digue, N.B./ N.-B.","Parliamentarian/Parlementaire",27313,55.6,17787,36.2
"5639",2021,"New Brunswick/Nouveau-Brunswick","Beauséjour",13002,"Shelly Mitchell Conservative/Conservateur","Moncton, N.B./ N.-B.","Retired Police Officer/Policière à la retraite",9526,19.4,NA,NA
